game_date,game_time,stadium_name,home_team,away_team,BallParkID
20230714,19:05:00,PNC Park,PIT,SFN,BAL12
20230714,19:07:00,Rogers Centre,TOR,ARI,CLE08
20230714,19:10:00,Great American Ball Park,CIN,MIL,CIN09
20230714,19:10:00,Citi Field,NYN,LAN,NYC20
20230714,19:10:00,Kauffman Stadium,KCA,TBA,KAN06
20230714,19:10:00,TMobile Park,SEA,DET,TOR02
20230714,19:15:00,Busch Stadium,SLN,WAS,STL09
20230714,19:20:00,Truist Park,ATL,CHA,STP01
20230715,13:05:00,Citizens Bank Park,PHI,SDN,PHI13
20230715,13:20:00,Wrigley Field,CHN,BOS,ATL03
20230715,15:05:00,Globe Life Field,TEX,CLE,ARL02
20230715,15:07:00,Rogers Centre,TOR,ARI,CLE08
20230715,16:07:00,Oakland Coliseum,OAK,MIN,WAS11
20230715,18:07:00,Angel Stadium,ANA,HOU,ANA01
20230715,18:10:00,Coors Field,COL,NYA,DEN02
20230715,18:10:00,Kauffman Stadium,KCA,TBA,KAN06
20230715,18:15:00,Busch Stadium,SLN,WAS,STL09
20230715,18:40:00,TMobile Park,SEA,DET,TOR02
20230715,19:05:00,Oriole Park at Camden Yards,BAL,MIA,SFO03
20230715,19:05:00,Citizens Bank Park,PHI,SDN,PHI13
20230715,19:05:00,PNC Park,PIT,SFN,BAL12
20230715,19:10:00,Great American Ball Park,CIN,MIL,CIN09
20230715,19:15:00,Citi Field,NYN,LAN,NYC20
20230715,19:15:00,Truist Park,ATL,CHA,STP01
20230716,12:05:00,PNC Park,PIT,SFN,BAL12
20230716,13:07:00,Oakland Coliseum,OAK,MIN,WAS11
20230716,13:07:00,Angel Stadium,ANA,HOU,ANA01
20230716,13:10:00,Coors Field,COL,NYA,DEN02
20230716,13:10:00,Kauffman Stadium,KCA,TBA,KAN06
20230716,13:10:00,TMobile Park,SEA,DET,TOR02
20230716,13:15:00,Busch Stadium,SLN,WAS,STL09
20230716,13:20:00,Wrigley Field,CHN,BOS,ATL03
20230716,13:30:00,Truist Park,ATL,CHA,STP01
20230716,13:35:00,Globe Life Field,TEX,CLE,ARL02
20230716,13:35:00,Oriole Park at Camden Yards,BAL,MIA,SFO03
20230716,13:35:00,Citizens Bank Park,PHI,SDN,PHI13
20230716,13:37:00,Rogers Centre,TOR,ARI,CLE08
20230716,13:40:00,Great American Ball Park,CIN,MIL,CIN09
20230716,13:40:00,Citi Field,NYN,LAN,NYC20
20230717,18:38:00,Angel Stadium,ANA,NYA,ANA01
20230717,18:40:00,Oakland Coliseum,OAK,BOS,WAS11
20230717,18:40:00,TMobile Park,SEA,MIN,TOR02
20230717,18:45:00,Busch Stadium,SLN,MIA,STL09
20230717,19:05:00,Globe Life Field,TEX,TBA,ARL02
20230717,19:05:00,Oriole Park at Camden Yards,BAL,LAN,SFO03
20230717,19:05:00,Wrigley Field,CHN,WAS,ATL03
20230717,19:05:00,PNC Park,PIT,CLE,BAL12
20230717,19:10:00,Great American Ball Park,CIN,SFN,CIN09
20230717,19:10:00,Kauffman Stadium,KCA,DET,KAN06
20230718,18:38:00,Angel Stadium,ANA,NYA,ANA01
20230718,18:40:00,Oakland Coliseum,OAK,BOS,WAS11
20230718,18:40:00,Coors Field,COL,HOU,DEN02
20230718,18:40:00,Citizens Bank Park,PHI,MIL,PHI13
20230718,18:40:00,TMobile Park,SEA,MIN,TOR02
20230718,18:45:00,Busch Stadium,SLN,MIA,STL09
20230718,19:05:00,Globe Life Field,TEX,TBA,ARL02
20230718,19:05:00,Oriole Park at Camden Yards,BAL,LAN,SFO03
20230718,19:05:00,Wrigley Field,CHN,WAS,ATL03
20230718,19:05:00,PNC Park,PIT,CLE,BAL12
20230718,19:07:00,Rogers Centre,TOR,SDN,CLE08
20230718,19:10:00,Great American Ball Park,CIN,SFN,CIN09
20230718,19:10:00,Citi Field,NYN,CHA,NYC20
20230718,19:10:00,Kauffman Stadium,KCA,DET,KAN06
20230718,19:20:00,Truist Park,ATL,ARI,STP01
20230719,12:35:00,PNC Park,PIT,CLE,BAL12
20230719,12:37:00,Oakland Coliseum,OAK,BOS,WAS11
20230719,13:05:00,Globe Life Field,TEX,TBA,ARL02
20230719,13:05:00,Oriole Park at Camden Yards,BAL,LAN,SFO03
20230719,13:10:00,Coors Field,COL,HOU,DEN02
20230719,13:15:00,Busch Stadium,SLN,MIA,STL09
20230719,16:07:00,Angel Stadium,ANA,NYA,ANA01
20230719,18:40:00,Citizens Bank Park,PHI,MIL,PHI13
20230719,18:40:00,TMobile Park,SEA,MIN,TOR02
20230719,19:05:00,Wrigley Field,CHN,WAS,ATL03
20230719,19:07:00,Rogers Centre,TOR,SDN,CLE08
20230719,19:10:00,Great American Ball Park,CIN,SFN,CIN09
20230719,19:10:00,Citi Field,NYN,CHA,NYC20
20230719,19:10:00,Kauffman Stadium,KCA,DET,KAN06
20230719,19:20:00,Truist Park,ATL,ARI,STP01
20230720,12:20:00,Truist Park,ATL,ARI,STP01
20230720,12:35:00,Citizens Bank Park,PHI,MIL,PHI13
20230720,12:35:00,Great American Ball Park,CIN,SFN,CIN09
20230720,12:40:00,TMobile Park,SEA,MIN,TOR02
20230720,13:07:00,Rogers Centre,TOR,SDN,CLE08
20230720,13:10:00,Citi Field,NYN,CHA,NYC20
20230720,13:10:00,Kauffman Stadium,KCA,DET,KAN06
20230720,18:40:00,Oakland Coliseum,OAK,HOU,WAS11
20230720,18:40:00,Tropicana Field,TBA,BAL,SEA03
20230720,19:05:00,Wrigley Field,CHN,SLN,ATL03
20230721,13:20:00,Wrigley Field,CHN,SLN,ATL03
20230721,18:38:00,Angel Stadium,ANA,PIT,ANA01
20230721,18:40:00,Oakland Coliseum,OAK,HOU,WAS11
20230721,18:40:00,loanDepot park,MIA,COL,NYC16
20230721,18:40:00,Comerica Park,DET,SDN,DET05
20230721,18:40:00,Tropicana Field,TBA,BAL,SEA03
20230721,19:05:00,Yankee Stadium,NYA,KCA,CHI11
20230721,19:05:00,Globe Life Field,TEX,LAN,ARL02
20230721,19:05:00,Nationals Park,WAS,SFN,WIL02
20230721,19:10:00,Target Field,MIN,CHA,MIN04
20230721,19:10:00,Fenway Park,BOS,NYN,BOS07
20230721,19:10:00,Great American Ball Park,CIN,ARI,CIN09
20230721,19:10:00,American Family Field,MIL,ATL,MIL06
20230721,19:10:00,TMobile Park,SEA,TOR,TOR02
20230721,19:10:00,Progressive Field,CLE,PHI,PIT08
20230722,13:05:00,Yankee Stadium,NYA,KCA,CHI11
20230722,13:10:00,loanDepot park,MIA,COL,NYC16
20230722,13:10:00,TMobile Park,SEA,TOR,TOR02
20230722,13:20:00,Wrigley Field,CHN,SLN,ATL03
20230722,15:05:00,Globe Life Field,TEX,LAN,ARL02
20230722,16:10:00,Fenway Park,BOS,NYN,BOS07
20230722,16:10:00,Great American Ball Park,CIN,ARI,CIN09
20230722,16:10:00,Tropicana Field,TBA,BAL,SEA03
20230722,18:07:00,Oakland Coliseum,OAK,HOU,WAS11
20230722,18:07:00,Angel Stadium,ANA,PIT,ANA01
20230722,18:10:00,Comerica Park,DET,SDN,DET05
20230722,18:15:00,Target Field,MIN,CHA,MIN04
20230722,18:15:00,American Family Field,MIL,ATL,MIL06
20230722,19:05:00,Nationals Park,WAS,SFN,WIL02
20230722,19:10:00,Progressive Field,CLE,PHI,PIT08
20230723,7:33:00,Fenway Park,BOS,NYN,BOS07
20230723,12:05:00,Comerica Park,DET,SDN,DET05
20230723,13:07:00,Oakland Coliseum,OAK,HOU,WAS11
20230723,13:07:00,Angel Stadium,ANA,PIT,ANA01
20230723,13:10:00,Target Field,MIN,CHA,MIN04
20230723,13:10:00,American Family Field,MIL,ATL,MIL06
20230723,13:10:00,TMobile Park,SEA,TOR,TOR02
20230723,13:20:00,Wrigley Field,CHN,SLN,ATL03
20230723,13:35:00,Yankee Stadium,NYA,KCA,CHI11
20230723,13:35:00,Globe Life Field,TEX,LAN,ARL02
20230723,13:35:00,Nationals Park,WAS,SFN,WIL02
20230723,13:40:00,Great American Ball Park,CIN,ARI,CIN09
20230723,13:40:00,loanDepot park,MIA,COL,NYC16
20230723,13:40:00,Progressive Field,CLE,PHI,PIT08
20230723,13:40:00,Tropicana Field,TBA,BAL,SEA03
20230724,18:40:00,Target Field,MIN,SEA,MIN04
20230724,18:40:00,Chase Field,ARI,SLN,PHO01
20230724,18:40:00,Citizens Bank Park,PHI,BAL,PHI13
20230724,18:40:00,Petco Park,SDN,PIT,SAN02
20230724,19:05:00,Nationals Park,WAS,COL,WIL02
20230724,19:10:00,Dodger Stadium,LAN,TOR,LOS03
20230724,19:10:00,American Family Field,MIL,CIN,MIL06
20230724,19:10:00,Progressive Field,CLE,KCA,PIT08
20230724,19:10:00,Minute Maid Park,HOU,TEX,LON01
20230725,18:40:00,Target Field,MIN,SEA,MIN04
20230725,18:40:00,Chase Field,ARI,SLN,PHO01
20230725,18:40:00,Citizens Bank Park,PHI,BAL,PHI13
20230725,18:40:00,Petco Park,SDN,PIT,SAN02
20230725,18:40:00,Comerica Park,DET,ANA,DET05
20230725,18:40:00,Tropicana Field,TBA,MIA,SEA03
20230725,18:45:00,Oracle Park,SFN,OAK,OAK01
20230725,19:05:00,Yankee Stadium,NYA,NYN,CHI11
20230725,19:05:00,Nationals Park,WAS,COL,WIL02
20230725,19:10:00,Guaranteed Rate Field,CHA,CHN,CHI12
20230725,19:10:00,Fenway Park,BOS,ATL,BOS07
20230725,19:10:00,Dodger Stadium,LAN,TOR,LOS03
20230725,19:10:00,American Family Field,MIL,CIN,MIL06
20230725,19:10:00,Progressive Field,CLE,KCA,PIT08
20230725,19:10:00,Minute Maid Park,HOU,TEX,LON01
20230726,12:05:00,Nationals Park,WAS,COL,WIL02
20230726,12:10:00,Target Field,MIN,SEA,MIN04
20230726,12:10:00,Tropicana Field,TBA,MIA,SEA03
20230726,12:40:00,Chase Field,ARI,SLN,PHO01
20230726,13:10:00,Dodger Stadium,LAN,TOR,LOS03
20230726,13:10:00,Petco Park,SDN,PIT,SAN02
20230726,13:10:00,American Family Field,MIL,CIN,MIL06
20230726,13:10:00,Progressive Field,CLE,KCA,PIT08
20230726,18:05:00,Citizens Bank Park,PHI,BAL,PHI13
20230726,18:40:00,Comerica Park,DET,ANA,DET05
20230726,18:45:00,Oracle Park,SFN,OAK,OAK01
20230726,19:05:00,Yankee Stadium,NYA,NYN,CHI11
20230726,19:10:00,Guaranteed Rate Field,CHA,CHN,CHI12
20230726,19:10:00,Fenway Park,BOS,ATL,BOS07
20230726,19:10:00,Minute Maid Park,HOU,TEX,LON01
20230727,13:10:00,Comerica Park,DET,ANA,DET05
20230727,18:45:00,Busch Stadium,SLN,CHN,STL09
20230727,19:10:00,Guaranteed Rate Field,CHA,CLE,CHI12
20230727,19:10:00,Citi Field,NYN,WAS,NYC20
20230728,18:10:00,Guaranteed Rate Field,CHA,CLE,CHI12
20230728,18:40:00,Coors Field,COL,OAK,DEN02
20230728,18:40:00,Chase Field,ARI,SEA,PHO01
20230728,18:40:00,Petco Park,SDN,TEX,SAN02
20230728,18:40:00,loanDepot park,MIA,DET,NYC16
20230728,19:05:00,Oriole Park at Camden Yards,BAL,NYA,SFO03
20230728,19:05:00,PNC Park,PIT,PHI,BAL12
20230728,19:07:00,Rogers Centre,TOR,ANA,CLE08
20230728,19:10:00,Dodger Stadium,LAN,CIN,LOS03
20230728,19:10:00,Citi Field,NYN,WAS,NYC20
20230728,19:10:00,Kauffman Stadium,KCA,MIN,KAN06
20230728,19:10:00,Minute Maid Park,HOU,TBA,LON01
20230728,19:15:00,Busch Stadium,SLN,CHN,STL09
20230728,19:15:00,Oracle Park,SFN,BOS,OAK01
20230728,19:20:00,Truist Park,ATL,MIL,STP01
20230729,15:07:00,Rogers Centre,TOR,ANA,CLE08
20230729,16:10:00,loanDepot park,MIA,DET,NYC16
20230729,16:15:00,Oracle Park,SFN,BOS,OAK01
20230729,17:10:00,Chase Field,ARI,SEA,PHO01
20230729,17:40:00,Petco Park,SDN,TEX,SAN02
20230729,18:10:00,Guaranteed Rate Field,CHA,CLE,CHI12
20230729,18:10:00,Coors Field,COL,OAK,DEN02
20230729,18:10:00,Dodger Stadium,LAN,CIN,LOS03
20230729,18:10:00,Kauffman Stadium,KCA,MIN,KAN06
20230729,18:15:00,Busch Stadium,SLN,CHN,STL09
20230729,18:15:00,Minute Maid Park,HOU,TBA,LON01
20230729,19:05:00,Oriole Park at Camden Yards,BAL,NYA,SFO03
20230729,19:05:00,PNC Park,PIT,PHI,BAL12
20230729,19:10:00,Citi Field,NYN,WAS,NYC20
20230729,19:20:00,Truist Park,ATL,MIL,STP01
20230730,12:05:00,Rogers Centre,TOR,ANA,CLE08
20230730,13:05:00,Oracle Park,SFN,BOS,OAK01
20230730,13:10:00,Guaranteed Rate Field,CHA,CLE,CHI12
20230730,13:10:00,Coors Field,COL,OAK,DEN02
20230730,13:10:00,Chase Field,ARI,SEA,PHO01
20230730,13:10:00,Dodger Stadium,LAN,CIN,LOS03
20230730,13:10:00,Petco Park,SDN,TEX,SAN02
20230730,13:10:00,Kauffman Stadium,KCA,MIN,KAN06
20230730,13:10:00,Minute Maid Park,HOU,TBA,LON01
20230730,13:15:00,Busch Stadium,SLN,CHN,STL09
20230730,13:30:00,Truist Park,ATL,MIL,STP01
20230730,13:35:00,Oriole Park at Camden Yards,BAL,NYA,SFO03
20230730,13:35:00,PNC Park,PIT,PHI,BAL12
20230730,13:40:00,Citi Field,NYN,WAS,NYC20
20230730,13:40:00,loanDepot park,MIA,DET,NYC16
20230731,18:40:00,Coors Field,COL,SDN,DEN02
20230731,18:40:00,loanDepot park,MIA,PHI,NYC16
20230731,18:40:00,TMobile Park,SEA,BOS,TOR02
20230731,18:45:00,Oracle Park,SFN,ARI,OAK01
20230731,19:05:00,Yankee Stadium,NYA,TBA,CHI11
20230731,19:05:00,Wrigley Field,CHN,CIN,ATL03
20230731,19:05:00,Nationals Park,WAS,MIL,WIL02
20230731,19:07:00,Rogers Centre,TOR,BAL,CLE08
20230731,19:10:00,Minute Maid Park,HOU,CLE,LON01
20230731,19:20:00,Truist Park,ATL,ANA,STP01
20230801,18:40:00,Coors Field,COL,SDN,DEN02
20230801,18:40:00,loanDepot park,MIA,PHI,NYC16
20230801,18:40:00,TMobile Park,SEA,BOS,TOR02
20230801,18:45:00,Busch Stadium,SLN,MIN,STL09
20230801,18:45:00,Oracle Park,SFN,ARI,OAK01
20230801,19:05:00,Yankee Stadium,NYA,TBA,CHI11
20230801,19:05:00,Globe Life Field,TEX,CHA,ARL02
20230801,19:05:00,Wrigley Field,CHN,CIN,ATL03
20230801,19:05:00,PNC Park,PIT,DET,BAL12
20230801,19:05:00,Nationals Park,WAS,MIL,WIL02
20230801,19:07:00,Rogers Centre,TOR,BAL,CLE08
20230801,19:10:00,Dodger Stadium,LAN,OAK,LOS03
20230801,19:10:00,Kauffman Stadium,KCA,NYN,KAN06
20230801,19:10:00,Minute Maid Park,HOU,CLE,LON01
20230801,19:20:00,Truist Park,ATL,ANA,STP01
20230802,12:20:00,Truist Park,ATL,ANA,STP01
20230802,12:35:00,PNC Park,PIT,DET,BAL12
20230802,13:05:00,Nationals Park,WAS,MIL,WIL02
20230802,13:10:00,Coors Field,COL,SDN,DEN02
20230802,13:10:00,TMobile Park,SEA,BOS,TOR02
20230802,13:10:00,Minute Maid Park,HOU,CLE,LON01
20230802,18:40:00,loanDepot park,MIA,PHI,NYC16
20230802,18:45:00,Busch Stadium,SLN,MIN,STL09
20230802,18:45:00,Oracle Park,SFN,ARI,OAK01
20230802,19:05:00,Yankee Stadium,NYA,TBA,CHI11
20230802,19:05:00,Globe Life Field,TEX,CHA,ARL02
20230802,19:05:00,Wrigley Field,CHN,CIN,ATL03
20230802,19:07:00,Rogers Centre,TOR,BAL,CLE08
20230802,19:10:00,Dodger Stadium,LAN,OAK,LOS03
20230802,19:10:00,Kauffman Stadium,KCA,NYN,KAN06
20230803,12:10:00,loanDepot park,MIA,PHI,NYC16
20230803,12:45:00,Oracle Park,SFN,ARI,OAK01
20230803,13:05:00,Globe Life Field,TEX,CHA,ARL02
20230803,13:10:00,Kauffman Stadium,KCA,NYN,KAN06
20230803,15:07:00,Rogers Centre,TOR,BAL,CLE08
20230803,18:15:00,American Family Field,MIL,PIT,MIL06
20230803,18:38:00,Angel Stadium,ANA,SEA,ANA01
20230803,18:45:00,Busch Stadium,SLN,MIN,STL09
20230803,19:05:00,Wrigley Field,CHN,CIN,ATL03
20230803,19:10:00,Dodger Stadium,LAN,OAK,LOS03
20230803,19:15:00,Yankee Stadium,NYA,HOU,CHI11
20230804,13:20:00,Wrigley Field,CHN,ATL,ATL03
20230804,18:38:00,Angel Stadium,ANA,SEA,ANA01
20230804,18:40:00,Great American Ball Park,CIN,WAS,CIN09
20230804,18:40:00,Petco Park,SDN,LAN,SAN02
20230804,18:40:00,Comerica Park,DET,TBA,DET05
20230804,19:05:00,Yankee Stadium,NYA,HOU,CHI11
20230804,19:05:00,Globe Life Field,TEX,MIA,ARL02
20230804,19:05:00,Oriole Park at Camden Yards,BAL,NYN,SFO03
20230804,19:05:00,Citizens Bank Park,PHI,KCA,PHI13
20230804,19:10:00,Target Field,MIN,ARI,MIN04
20230804,19:10:00,Fenway Park,BOS,TOR,BOS07
20230804,19:10:00,American Family Field,MIL,PIT,MIL06
20230804,19:10:00,Progressive Field,CLE,CHA,PIT08
20230804,19:15:00,Busch Stadium,SLN,COL,STL09
20230805,13:05:00,Yankee Stadium,NYA,HOU,CHI11
20230805,13:10:00,Comerica Park,DET,TBA,DET05
20230805,13:20:00,Wrigley Field,CHN,ATL,ATL03
20230805,15:05:00,Globe Life Field,TEX,MIA,ARL02
20230805,16:07:00,Oakland Coliseum,OAK,SFN,WAS11
20230805,16:10:00,Fenway Park,BOS,TOR,BOS07
20230805,16:10:00,Great American Ball Park,CIN,WAS,CIN09
20230805,17:40:00,Petco Park,SDN,LAN,SAN02
20230805,18:05:00,Citizens Bank Park,PHI,KCA,PHI13
20230805,18:07:00,Angel Stadium,ANA,SEA,ANA01
20230805,18:10:00,Target Field,MIN,ARI,MIN04
20230805,18:10:00,American Family Field,MIL,PIT,MIL06
20230805,18:15:00,Busch Stadium,SLN,COL,STL09
20230805,19:05:00,Oriole Park at Camden Yards,BAL,NYN,SFO03
20230805,19:10:00,Progressive Field,CLE,CHA,PIT08
20230806,12:05:00,Progressive Field,CLE,CHA,PIT08
20230806,13:07:00,Oakland Coliseum,OAK,SFN,WAS11
20230806,13:07:00,Angel Stadium,ANA,SEA,ANA01
20230806,13:10:00,Target Field,MIN,ARI,MIN04
20230806,13:10:00,Petco Park,SDN,LAN,SAN02
20230806,13:10:00,American Family Field,MIL,PIT,MIL06
20230806,13:15:00,Busch Stadium,SLN,COL,STL09
20230806,13:20:00,Wrigley Field,CHN,ATL,ATL03
20230806,13:35:00,Yankee Stadium,NYA,HOU,CHI11
20230806,13:35:00,Globe Life Field,TEX,MIA,ARL02
20230806,13:35:00,Oriole Park at Camden Yards,BAL,NYN,SFO03
20230806,13:35:00,Citizens Bank Park,PHI,KCA,PHI13
20230806,13:35:00,Fenway Park,BOS,TOR,BOS07
20230806,13:40:00,Great American Ball Park,CIN,WAS,CIN09
20230806,13:40:00,Comerica Park,DET,TBA,DET05
20230807,13:10:00,Petco Park,SDN,LAN,SAN02
20230807,18:38:00,Angel Stadium,ANA,SFN,ANA01
20230807,18:40:00,Oakland Coliseum,OAK,TEX,WAS11
20230807,18:40:00,Citizens Bank Park,PHI,WAS,PHI13
20230807,18:40:00,Great American Ball Park,CIN,MIA,CIN09
20230807,18:40:00,Comerica Park,DET,MIN,DET05
20230807,19:05:00,PNC Park,PIT,ATL,BAL12
20230807,19:10:00,Guaranteed Rate Field,CHA,NYA,CHI12
20230807,19:10:00,Fenway Park,BOS,KCA,BOS07
20230807,19:10:00,Citi Field,NYN,CHN,NYC20
20230807,19:10:00,American Family Field,MIL,COL,MIL06
20230807,19:10:00,Progressive Field,CLE,TOR,PIT08
20230808,18:38:00,Angel Stadium,ANA,SFN,ANA01
20230808,18:40:00,Oakland Coliseum,OAK,TEX,WAS11
20230808,18:40:00,Chase Field,ARI,LAN,PHO01
20230808,18:40:00,Citizens Bank Park,PHI,WAS,PHI13
20230808,18:40:00,Great American Ball Park,CIN,MIA,CIN09
20230808,18:40:00,Comerica Park,DET,MIN,DET05
20230808,18:40:00,TMobile Park,SEA,SDN,TOR02
20230808,18:40:00,Tropicana Field,TBA,SLN,SEA03
20230808,19:05:00,Oriole Park at Camden Yards,BAL,HOU,SFO03
20230808,19:05:00,PNC Park,PIT,ATL,BAL12
20230808,19:10:00,Guaranteed Rate Field,CHA,NYA,CHI12
20230808,19:10:00,Fenway Park,BOS,KCA,BOS07
20230808,19:10:00,Citi Field,NYN,CHN,NYC20
20230808,19:10:00,American Family Field,MIL,COL,MIL06
20230808,19:10:00,Progressive Field,CLE,TOR,PIT08
20230809,12:35:00,Great American Ball Park,CIN,MIA,CIN09
20230809,12:37:00,Oakland Coliseum,OAK,TEX,WAS11
20230809,13:10:00,American Family Field,MIL,COL,MIL06
20230809,18:38:00,Angel Stadium,ANA,SFN,ANA01
20230809,18:40:00,Chase Field,ARI,LAN,PHO01
20230809,18:40:00,Citizens Bank Park,PHI,WAS,PHI13
20230809,18:40:00,Comerica Park,DET,MIN,DET05
20230809,18:40:00,TMobile Park,SEA,SDN,TOR02
20230809,18:40:00,Tropicana Field,TBA,SLN,SEA03
20230809,19:05:00,Oriole Park at Camden Yards,BAL,HOU,SFO03
20230809,19:05:00,PNC Park,PIT,ATL,BAL12
20230809,19:10:00,Guaranteed Rate Field,CHA,NYA,CHI12
20230809,19:10:00,Fenway Park,BOS,KCA,BOS07
20230809,19:10:00,Citi Field,NYN,CHN,NYC20
20230809,19:10:00,Progressive Field,CLE,TOR,PIT08
20230810,12:35:00,Oriole Park at Camden Yards,BAL,HOU,SFO03
20230810,12:35:00,PNC Park,PIT,ATL,BAL12
20230810,13:10:00,Comerica Park,DET,MIN,DET05
20230810,13:10:00,Progressive Field,CLE,TOR,PIT08
20230810,18:40:00,Citizens Bank Park,PHI,WAS,PHI13
20230810,18:40:00,Tropicana Field,TBA,SLN,SEA03
20230810,19:10:00,Fenway Park,BOS,KCA,BOS07
20230810,19:10:00,Dodger Stadium,LAN,COL,LOS03
20230811,18:40:00,Chase Field,ARI,SDN,PHO01
20230811,18:40:00,loanDepot park,MIA,NYA,NYC16
20230811,18:40:00,Tropicana Field,TBA,CLE,SEA03
20230811,19:05:00,Citizens Bank Park,PHI,MIN,PHI13
20230811,19:05:00,PNC Park,PIT,CIN,BAL12
20230811,19:05:00,Nationals Park,WAS,OAK,WIL02
20230811,19:07:00,Rogers Centre,TOR,CHN,CLE08
20230811,19:10:00,Guaranteed Rate Field,CHA,MIL,CHI12
20230811,19:10:00,Fenway Park,BOS,DET,BOS07
20230811,19:10:00,Dodger Stadium,LAN,COL,LOS03
20230811,19:10:00,Citi Field,NYN,ATL,NYC20
20230811,19:10:00,Kauffman Stadium,KCA,SLN,KAN06
20230811,19:10:00,TMobile Park,SEA,BAL,TOR02
20230811,19:10:00,Minute Maid Park,HOU,ANA,LON01
20230811,19:15:00,Oracle Park,SFN,TEX,OAK01
20230812,15:07:00,Rogers Centre,TOR,CHN,CLE08
20230812,16:10:00,Fenway Park,BOS,DET,BOS07
20230812,16:10:00,loanDepot park,MIA,NYA,NYC16
20230812,16:10:00,Tropicana Field,TBA,CLE,SEA03
20230812,17:10:00,Chase Field,ARI,SDN,PHO01
20230812,18:05:00,Citizens Bank Park,PHI,MIN,PHI13
20230812,18:05:00,Oracle Park,SFN,TEX,OAK01
20230812,18:10:00,Dodger Stadium,LAN,COL,LOS03
20230812,18:15:00,Guaranteed Rate Field,CHA,MIL,CHI12
20230812,18:15:00,Kauffman Stadium,KCA,SLN,KAN06
20230812,18:15:00,Minute Maid Park,HOU,ANA,LON01
20230812,18:40:00,TMobile Park,SEA,BAL,TOR02
20230812,19:05:00,PNC Park,PIT,CIN,BAL12
20230812,19:05:00,Nationals Park,WAS,OAK,WIL02
20230812,19:10:00,Citi Field,NYN,ATL,NYC20
20230813,12:05:00,Fenway Park,BOS,DET,BOS07
20230813,13:05:00,Oracle Park,SFN,TEX,OAK01
20230813,13:10:00,Guaranteed Rate Field,CHA,MIL,CHI12
20230813,13:10:00,Chase Field,ARI,SDN,PHO01
20230813,13:10:00,Dodger Stadium,LAN,COL,LOS03
20230813,13:10:00,TMobile Park,SEA,BAL,TOR02
20230813,13:10:00,Minute Maid Park,HOU,ANA,LON01
20230813,13:35:00,Citizens Bank Park,PHI,MIN,PHI13
20230813,13:35:00,PNC Park,PIT,CIN,BAL12
20230813,13:35:00,Nationals Park,WAS,OAK,WIL02
20230813,13:37:00,Rogers Centre,TOR,CHN,CLE08
20230813,13:40:00,Citi Field,NYN,ATL,NYC20
20230813,13:40:00,loanDepot park,MIA,NYA,NYC16
20230813,13:40:00,Tropicana Field,TBA,CLE,SEA03
20230814,18:40:00,Coors Field,COL,ARI,DEN02
20230814,18:40:00,Petco Park,SDN,BAL,SAN02
20230814,18:40:00,loanDepot park,MIA,HOU,NYC16
20230814,18:45:00,Busch Stadium,SLN,OAK,STL09
20230814,18:45:00,Oracle Park,SFN,TBA,OAK01
20230814,19:05:00,Globe Life Field,TEX,ANA,ARL02
20230814,19:10:00,Citi Field,NYN,PIT,NYC20
20230814,19:10:00,Kauffman Stadium,KCA,SEA,KAN06
20230814,19:20:00,Truist Park,ATL,NYA,STP01
20230815,18:40:00,Target Field,MIN,DET,MIN04
20230815,18:40:00,Coors Field,COL,ARI,DEN02
20230815,18:40:00,Great American Ball Park,CIN,CLE,CIN09
20230815,18:40:00,Petco Park,SDN,BAL,SAN02
20230815,18:40:00,loanDepot park,MIA,HOU,NYC16
20230815,18:45:00,Busch Stadium,SLN,OAK,STL09
20230815,18:45:00,Oracle Park,SFN,TBA,OAK01
20230815,19:05:00,Globe Life Field,TEX,ANA,ARL02
20230815,19:05:00,Wrigley Field,CHN,CHA,ATL03
20230815,19:05:00,Nationals Park,WAS,BOS,WIL02
20230815,19:07:00,Rogers Centre,TOR,PHI,CLE08
20230815,19:10:00,Dodger Stadium,LAN,MIL,LOS03
20230815,19:10:00,Citi Field,NYN,PIT,NYC20
20230815,19:10:00,Kauffman Stadium,KCA,SEA,KAN06
20230815,19:20:00,Truist Park,ATL,NYA,STP01
20230816,12:10:00,Target Field,MIN,DET,MIN04
20230816,12:45:00,Oracle Park,SFN,TBA,OAK01
20230816,13:10:00,Coors Field,COL,ARI,DEN02
20230816,13:10:00,Citi Field,NYN,PIT,NYC20
20230816,17:40:00,Petco Park,SDN,BAL,SAN02
20230816,17:45:00,Busch Stadium,SLN,OAK,STL09
20230816,18:40:00,Great American Ball Park,CIN,CLE,CIN09
20230816,18:40:00,loanDepot park,MIA,HOU,NYC16
20230816,19:05:00,Globe Life Field,TEX,ANA,ARL02
20230816,19:05:00,Wrigley Field,CHN,CHA,ATL03
20230816,19:05:00,Nationals Park,WAS,BOS,WIL02
20230816,19:07:00,Rogers Centre,TOR,PHI,CLE08
20230816,19:10:00,Dodger Stadium,LAN,MIL,LOS03
20230816,19:10:00,Kauffman Stadium,KCA,SEA,KAN06
20230816,19:20:00,Truist Park,ATL,NYA,STP01
20230817,13:10:00,Kauffman Stadium,KCA,SEA,KAN06
20230817,16:05:00,Nationals Park,WAS,BOS,WIL02
20230817,18:15:00,Busch Stadium,SLN,NYN,STL09
20230817,18:40:00,Petco Park,SDN,ARI,SAN02
20230817,19:10:00,Dodger Stadium,LAN,MIL,LOS03
20230817,19:15:00,Progressive Field,CLE,DET,PIT08
